transaction_id,account_id,date,merchant,category,amount,is_anomaly
TXN002538,ACC0019,2023-06-20,JB Hi-Fi,Shopping,299.2,0
TXN002539,ACC0004,2023-12-20,Optus,Utilities,169.0,0
TXN002540,ACC0010,2023-12-26,Woolworths,Groceries,106.51,0
TXN002541,ACC0044,2023-03-11,Optus,Utilities,115.65,0
TXN002542,ACC0047,2023-06-04,Chemist Warehouse,Healthcare,315.98,0
TXN002543,ACC0008,2023-11-16,IGA,Groceries,345.45,0
TXN002544,ACC0008,2023-03-20,Woolworths,Groceries,303.88,0
TXN002545,ACC0031,2023-05-07,AGL Energy,Utilities,106.13,0
TXN002546,ACC0008,2023-07-20,IGA,Groceries,32.55,0
TXN002547,ACC0016,2023-09-05,Nandos,Dining,491.43,1
TXN002548,ACC0043,2023-11-10,Target,Shopping,342.25,0
TXN002549,ACC0002,2023-08-10,AGL Energy,Utilities,77.39,0
TXN002550,ACC0033,2023-12-03,Uber,Transport,124.14,0
TXN002551,ACC0031,2023-10-07,Medibank,Healthcare,104.17,0
TXN002552,ACC0038,2023-12-08,Menulog,Dining,54.51,0
TXN002553,ACC0025,2023-12-08,Event Cinemas,Entertainment,141.21,0
TXN002554,ACC0028,2023-08-26,Chemist Warehouse,Healthcare,211.36,0
TXN002555,ACC0037,2023-05-26,Myki,Transport,231.26,0
TXN002556,ACC0042,2023-10-25,Netflix,Entertainment,154.87,0
TXN002557,ACC0023,2023-11-14,Medibank,Healthcare,225.02,0
TXN002558,ACC0011,2023-08-23,BP,Transport,142.07,0
TXN002559,ACC0034,2023-06-28,Uber Eats,Dining,451.76,1
TXN002560,ACC0023,2023-03-31,Netflix,Entertainment,329.68,0
TXN002561,ACC0046,2023-10-16,Medibank,Healthcare,172.95,0
TXN002562,ACC0043,2023-05-23,Kmart,Shopping,393.56,0
TXN002563,ACC0042,2023-02-04,Nandos,Dining,458.5,1
TXN002564,ACC0012,2023-08-30,Steam,Entertainment,304.89,0
TXN002565,ACC0038,2023-03-08,Telstra,Utilities,350.4,0
TXN002566,ACC0026,2023-10-27,Telstra,Utilities,310.65,0
TXN002567,ACC0011,2023-01-16,Woolworths,Groceries,426.76,0
TXN002568,ACC0044,2023-12-07,Myki,Transport,57.58,0
TXN002569,ACC0047,2023-04-29,Event Cinemas,Entertainment,490.76,1
TXN002570,ACC0012,2023-02-23,Kmart,Shopping,450.4,1
TXN002571,ACC0004,2023-08-04,Priceline,Healthcare,461.58,1
TXN002572,ACC0048,2023-02-28,Telstra,Utilities,23.52,0
TXN002573,ACC0002,2023-07-11,IGA,Groceries,305.23,0
TXN002574,ACC0025,2023-02-25,Shell,Transport,350.87,0
TXN002575,ACC0029,2023-04-11,Uber,Transport,129.98,0
TXN002576,ACC0011,2023-04-26,Priceline,Healthcare,104.59,0
TXN002577,ACC0041,2023-02-14,Spotify,Entertainment,293.14,0
TXN002578,ACC0009,2023-04-15,Chemist Warehouse,Healthcare,21.45,0
TXN002579,ACC0005,2023-07-28,Aldi,Groceries,286.31,0
TXN002580,ACC0047,2023-12-16,Uber Eats,Dining,366.34,0
TXN002581,ACC0014,2023-09-12,Medibank,Healthcare,99.12,0
TXN002582,ACC0040,2023-09-14,Optus,Utilities,179.29,0
TXN002583,ACC0041,2023-02-04,Origin Energy,Utilities,222.24,0
TXN002584,ACC0034,2023-10-19,Netflix,Entertainment,43.68,0
TXN002585,ACC0004,2023-03-02,McDonalds,Dining,251.86,0
TXN002586,ACC0019,2023-01-12,Telstra,Utilities,115.89,0
TXN002587,ACC0005,2023-07-19,Target,Shopping,353.12,0
TXN002588,ACC0037,2023-05-28,Kmart,Shopping,42.01,0
TXN002589,ACC0035,2023-07-24,Shell,Transport,311.23,0
TXN002590,ACC0017,2023-10-26,Chemist Warehouse,Healthcare,238.13,0
TXN002591,ACC0017,2023-01-17,Chemist Warehouse,Healthcare,172.33,0
TXN002592,ACC0036,2023-01-31,Shell,Transport,73.95,0
TXN002593,ACC0004,2023-12-06,Target,Shopping,456.6,1
TXN002594,ACC0037,2023-02-07,BP,Transport,403.8,0
TXN002595,ACC0027,2023-06-27,AGL Energy,Utilities,490.62,1
TXN002596,ACC0009,2023-10-10,AGL Energy,Utilities,241.99,0
TXN002597,ACC0033,2023-02-23,McDonalds,Dining,22.62,0
TXN002598,ACC0015,2023-08-09,Shell,Transport,241.41,0
TXN002599,ACC0013,2023-01-14,Woolworths,Groceries,387.94,0
TXN002600,ACC0002,2023-12-16,Optus,Utilities,343.38,0
TXN002601,ACC0025,2023-01-27,Optus,Utilities,196.63,0
TXN002602,ACC0036,2023-08-09,Chemist Warehouse,Healthcare,352.16,0
TXN002603,ACC0040,2023-08-13,Myki,Transport,63.41,0
TXN002604,ACC0004,2023-04-10,Menulog,Dining,174.85,0
TXN002605,ACC0015,2023-02-17,Uber,Transport,296.37,0
TXN002606,ACC0016,2023-01-08,Netflix,Entertainment,437.26,0
TXN002607,ACC0029,2023-02-09,JB Hi-Fi,Shopping,33.04,0
TXN002608,ACC0039,2023-01-23,Shell,Transport,160.49,0
TXN002609,ACC0026,2023-05-30,Chemist Warehouse,Healthcare,69.21,0
TXN002610,ACC0017,2023-12-03,Netflix,Entertainment,43.02,0
TXN002611,ACC0023,2023-09-11,Origin Energy,Utilities,354.1,0
TXN002612,ACC0024,2023-08-16,Kmart,Shopping,358.0,0
TXN002613,ACC0018,2023-12-01,Target,Shopping,125.88,0
TXN002614,ACC0027,2023-01-28,McDonalds,Dining,176.58,0
TXN002615,ACC0014,2023-09-06,Medibank,Healthcare,143.49,0
TXN002616,ACC0014,2023-06-06,Uber,Transport,372.24,0
TXN002617,ACC0016,2023-03-14,Aldi,Groceries,22.75,0
TXN002618,ACC0008,2023-11-29,Priceline,Healthcare,383.28,0
TXN002619,ACC0038,2023-01-18,IGA,Groceries,138.8,0
TXN002620,ACC0040,2023-02-13,Event Cinemas,Entertainment,34.56,0
TXN002621,ACC0025,2023-01-10,Steam,Entertainment,432.07,0
TXN002622,ACC0012,2023-04-25,Netflix,Entertainment,106.84,0
TXN002623,ACC0020,2023-09-30,Priceline,Healthcare,30.87,0
TXN002624,ACC0049,2023-01-14,Aldi,Groceries,455.48,1
TXN002625,ACC0002,2023-10-30,Menulog,Dining,112.19,0
TXN002626,ACC0048,2023-08-07,Nandos,Dining,392.39,0
TXN002627,ACC0047,2023-02-25,JB Hi-Fi,Shopping,278.88,0
TXN002628,ACC0037,2023-10-01,Priceline,Healthcare,234.43,0
TXN002629,ACC0025,2023-09-23,Medibank,Healthcare,133.75,0
TXN002630,ACC0018,2023-03-09,Spotify,Entertainment,454.32,1
TXN002631,ACC0050,2023-02-13,Target,Shopping,499.41,1
TXN002632,ACC0003,2023-06-22,Telstra,Utilities,287.69,0
TXN002633,ACC0017,2023-07-05,Telstra,Utilities,138.03,0
TXN002634,ACC0043,2023-03-05,JB Hi-Fi,Shopping,156.91,0
TXN002635,ACC0002,2023-04-02,Menulog,Dining,224.69,0
TXN002636,ACC0023,2023-08-27,Netflix,Entertainment,23.32,0
TXN002637,ACC0006,2023-07-29,Spotify,Entertainment,34.0,0
TXN002638,ACC0017,2023-02-02,Menulog,Dining,223.02,0
TXN002639,ACC0009,2023-05-13,Target,Shopping,435.18,0
TXN002640,ACC0042,2023-03-17,Uber,Transport,436.26,0
TXN002641,ACC0012,2023-02-28,Coles,Groceries,329.03,0
TXN002642,ACC0003,2023-08-14,Medibank,Healthcare,292.05,0
TXN002643,ACC0017,2023-02-01,Origin Energy,Utilities,476.09,1
TXN002644,ACC0023,2023-12-14,McDonalds,Dining,423.24,0
TXN002645,ACC0007,2023-11-04,AGL Energy,Utilities,121.17,0
TXN002646,ACC0016,2023-02-27,IGA,Groceries,257.96,0
TXN002647,ACC0044,2023-10-20,Shell,Transport,188.82,0
TXN002648,ACC0019,2023-11-25,Netflix,Entertainment,216.11,0
TXN002649,ACC0024,2023-06-17,Myki,Transport,305.45,0
TXN002650,ACC0019,2023-11-30,Nandos,Dining,190.48,0
TXN002651,ACC0019,2023-03-24,AGL Energy,Utilities,187.31,0
TXN002652,ACC0021,2023-02-24,Myki,Transport,306.47,0
TXN002653,ACC0038,2023-04-21,Telstra,Utilities,192.53,0
TXN002654,ACC0042,2023-07-15,Coles,Groceries,382.49,0
TXN002655,ACC0037,2023-04-25,Woolworths,Groceries,284.87,0
TXN002656,ACC0008,2023-08-03,Medibank,Healthcare,271.79,0
TXN002657,ACC0034,2023-11-07,JB Hi-Fi,Shopping,238.8,0
TXN002658,ACC0037,2023-06-12,Optus,Utilities,138.25,0
TXN002659,ACC0050,2023-06-18,Uber Eats,Dining,125.32,0
TXN002660,ACC0008,2023-08-22,Uber Eats,Dining,160.83,0
TXN002661,ACC0027,2023-08-16,Chemist Warehouse,Healthcare,367.74,0
TXN002662,ACC0005,2023-06-30,McDonalds,Dining,282.43,0
TXN002663,ACC0027,2023-11-06,Nandos,Dining,119.02,0
TXN002664,ACC0027,2023-10-03,Uber,Transport,126.25,0
TXN002665,ACC0017,2023-12-07,Medibank,Healthcare,73.38,0
TXN002666,ACC0006,2023-06-24,Target,Shopping,160.35,0
TXN002667,ACC0037,2023-09-16,Steam,Entertainment,491.71,1
TXN002668,ACC0001,2023-04-03,Spotify,Entertainment,438.82,0
TXN002669,ACC0036,2023-08-03,Myki,Transport,135.37,0
TXN002670,ACC0003,2023-02-21,Priceline,Healthcare,67.57,0
TXN002671,ACC0005,2023-01-13,Amazon AU,Shopping,346.57,0
TXN002672,ACC0026,2023-08-05,BP,Transport,180.41,0
TXN002673,ACC0008,2023-05-04,Medibank,Healthcare,357.43,0
TXN002674,ACC0007,2023-10-30,Menulog,Dining,306.33,0
TXN002675,ACC0023,2023-02-07,Chemist Warehouse,Healthcare,370.68,0
TXN002676,ACC0028,2023-11-19,Steam,Entertainment,227.63,0
TXN002677,ACC0012,2023-12-25,Nandos,Dining,71.63,0
TXN002678,ACC0001,2023-09-18,Medibank,Healthcare,46.48,0
TXN002679,ACC0025,2023-12-12,Telstra,Utilities,326.46,0
TXN002680,ACC0038,2023-04-01,Nandos,Dining,256.79,0
TXN002681,ACC0022,2023-04-29,McDonalds,Dining,152.19,0
TXN002682,ACC0021,2023-05-27,IGA,Groceries,164.79,0
TXN002683,ACC0048,2023-03-15,Kmart,Shopping,25.76,0
TXN002684,ACC0037,2023-08-09,Chemist Warehouse,Healthcare,261.97,0
TXN002685,ACC0011,2023-02-20,Telstra,Utilities,176.94,0
TXN002686,ACC0015,2023-05-21,Aldi,Groceries,245.88,0
TXN002687,ACC0049,2023-05-13,Shell,Transport,494.46,1
TXN002688,ACC0007,2023-12-08,Coles,Groceries,142.92,0
TXN002689,ACC0003,2023-01-15,Uber,Transport,301.2,0
TXN002690,ACC0002,2023-01-04,Origin Energy,Utilities,246.74,0
TXN002691,ACC0037,2023-05-25,Uber Eats,Dining,471.19,1
TXN002692,ACC0030,2023-09-24,Steam,Entertainment,67.46,0
TXN002693,ACC0008,2023-12-28,McDonalds,Dining,460.0,1
TXN002694,ACC0009,2023-09-10,Steam,Entertainment,135.21,0
TXN002695,ACC0048,2023-07-01,McDonalds,Dining,402.8,0
TXN002696,ACC0033,2023-02-08,Kmart,Shopping,166.92,0
TXN002697,ACC0033,2023-08-21,Menulog,Dining,317.16,0
TXN002698,ACC0003,2023-12-28,Chemist Warehouse,Healthcare,345.53,0
TXN002699,ACC0021,2023-12-28,Netflix,Entertainment,398.13,0
TXN002700,ACC0016,2023-11-21,Myki,Transport,315.51,0
TXN002701,ACC0017,2023-04-23,BP,Transport,338.31,0
TXN002702,ACC0047,2023-09-06,Spotify,Entertainment,407.87,0
TXN002703,ACC0006,2023-03-09,Event Cinemas,Entertainment,103.29,0
TXN002704,ACC0032,2023-01-02,Origin Energy,Utilities,219.99,0
TXN002705,ACC0027,2023-12-30,Origin Energy,Utilities,93.17,0
TXN002706,ACC0038,2023-11-11,Priceline,Healthcare,193.24,0
TXN002707,ACC0012,2023-09-05,Shell,Transport,267.58,0
TXN002708,ACC0032,2023-05-30,Uber Eats,Dining,335.65,0
TXN002709,ACC0031,2023-11-03,Amazon AU,Shopping,181.78,0
TXN002710,ACC0049,2023-04-23,McDonalds,Dining,60.62,0
TXN002711,ACC0021,2023-08-03,Target,Shopping,484.83,1
TXN002712,ACC0021,2023-03-01,BP,Transport,92.22,0
TXN002713,ACC0046,2023-06-27,Chemist Warehouse,Healthcare,350.0,0
TXN002714,ACC0044,2023-09-08,BP,Transport,302.52,0
TXN002715,ACC0014,2023-05-29,Myki,Transport,137.62,0
TXN002716,ACC0021,2023-02-01,Amazon AU,Shopping,283.32,0
TXN002717,ACC0029,2023-07-30,Menulog,Dining,198.73,0
TXN002718,ACC0018,2023-05-14,Steam,Entertainment,456.62,1
TXN002719,ACC0003,2023-06-23,Spotify,Entertainment,319.95,0
TXN002720,ACC0011,2023-07-29,Nandos,Dining,114.55,0
TXN002721,ACC0040,2023-11-17,Origin Energy,Utilities,59.61,0
TXN002722,ACC0002,2023-03-08,Telstra,Utilities,304.46,0
TXN002723,ACC0046,2023-07-14,Chemist Warehouse,Healthcare,49.68,0
TXN002724,ACC0004,2023-10-11,Menulog,Dining,36.42,0
TXN002725,ACC0011,2023-07-05,Origin Energy,Utilities,270.06,0
TXN002726,ACC0011,2023-04-28,Amazon AU,Shopping,148.64,0
TXN002727,ACC0047,2023-07-31,Menulog,Dining,111.73,0
TXN002728,ACC0049,2023-01-19,Myki,Transport,423.51,0
TXN002729,ACC0032,2023-09-14,AGL Energy,Utilities,201.98,0
TXN002730,ACC0015,2023-05-25,Coles,Groceries,154.23,0
TXN002731,ACC0048,2023-05-07,Medibank,Healthcare,21.72,0
TXN002732,ACC0048,2023-12-02,IGA,Groceries,203.37,0
TXN002733,ACC0047,2023-02-09,McDonalds,Dining,41.58,0
TXN002734,ACC0048,2023-08-01,Medibank,Healthcare,14.98,0
TXN002735,ACC0026,2023-02-18,Kmart,Shopping,369.26,0
TXN002736,ACC0048,2023-06-15,Shell,Transport,215.45,0
TXN002737,ACC0007,2023-05-21,Aldi,Groceries,232.16,0
TXN002738,ACC0006,2023-07-12,Nandos,Dining,149.16,0
TXN002739,ACC0019,2023-10-15,BP,Transport,142.89,0
TXN002740,ACC0002,2023-09-17,Medibank,Healthcare,126.08,0
TXN002741,ACC0046,2023-07-10,Steam,Entertainment,382.54,0
TXN002742,ACC0002,2023-04-25,IGA,Groceries,291.05,0
TXN002743,ACC0037,2023-08-17,Spotify,Entertainment,188.06,0
TXN002744,ACC0041,2023-06-20,Aldi,Groceries,76.17,0
TXN002745,ACC0032,2023-10-15,Woolworths,Groceries,88.78,0
TXN002746,ACC0040,2023-02-12,Origin Energy,Utilities,74.96,0
TXN002747,ACC0037,2023-09-25,Amazon AU,Shopping,362.9,0
TXN002748,ACC0017,2023-01-31,Kmart,Shopping,384.87,0
TXN002749,ACC0003,2023-06-22,Event Cinemas,Entertainment,417.99,0
TXN002750,ACC0014,2023-01-03,Nandos,Dining,137.73,0
TXN002751,ACC0042,2023-10-07,Amazon AU,Shopping,252.41,0
TXN002752,ACC0033,2023-08-25,Shell,Transport,355.89,0
TXN002753,ACC0005,2023-02-23,AGL Energy,Utilities,215.72,0
TXN002754,ACC0048,2023-01-07,Spotify,Entertainment,85.24,0
TXN002755,ACC0008,2023-04-12,Coles,Groceries,221.61,0
TXN002756,ACC0034,2023-09-11,IGA,Groceries,89.51,0
TXN002757,ACC0001,2023-10-08,Spotify,Entertainment,211.98,0
TXN002758,ACC0047,2023-08-11,McDonalds,Dining,497.89,1
TXN002759,ACC0024,2023-09-25,Priceline,Healthcare,164.58,0
TXN002760,ACC0044,2023-03-14,Origin Energy,Utilities,148.65,0
TXN002761,ACC0031,2023-09-23,Shell,Transport,304.24,0
TXN002762,ACC0047,2023-06-19,Spotify,Entertainment,463.9,1
TXN002763,ACC0031,2023-03-26,Kmart,Shopping,264.57,0
TXN002764,ACC0031,2023-08-02,Aldi,Groceries,93.72,0
TXN002765,ACC0013,2023-06-09,Woolworths,Groceries,352.22,0
TXN002766,ACC0007,2023-10-03,Chemist Warehouse,Healthcare,232.0,0
TXN002767,ACC0023,2023-11-01,IGA,Groceries,82.44,0
TXN002768,ACC0001,2023-04-26,Medibank,Healthcare,175.75,0
TXN002769,ACC0028,2023-05-26,Shell,Transport,411.27,0
TXN002770,ACC0026,2023-07-08,Telstra,Utilities,314.13,0
TXN002771,ACC0007,2023-02-09,Uber Eats,Dining,298.36,0
TXN002772,ACC0037,2023-05-24,Chemist Warehouse,Healthcare,93.27,0
TXN002773,ACC0050,2023-09-25,Coles,Groceries,295.72,0
TXN002774,ACC0038,2023-10-22,Event Cinemas,Entertainment,387.13,0
TXN002775,ACC0031,2023-11-12,Telstra,Utilities,335.91,0
TXN002776,ACC0014,2023-01-02,Uber,Transport,392.77,0
TXN002777,ACC0001,2023-03-15,Coles,Groceries,86.59,0
TXN002778,ACC0029,2023-01-27,McDonalds,Dining,72.8,0
TXN002779,ACC0049,2023-06-17,Steam,Entertainment,154.77,0
TXN002780,ACC0050,2023-10-14,Coles,Groceries,199.66,0
TXN002781,ACC0034,2023-07-01,Steam,Entertainment,159.32,0
TXN002782,ACC0011,2023-11-06,McDonalds,Dining,421.88,0
TXN002783,ACC0028,2023-12-31,Priceline,Healthcare,75.73,0
TXN002784,ACC0017,2023-09-08,Optus,Utilities,349.07,0
TXN002785,ACC0042,2023-10-13,Chemist Warehouse,Healthcare,450.38,1
TXN002786,ACC0030,2023-01-13,Uber Eats,Dining,433.74,0
TXN002787,ACC0036,2023-08-06,Target,Shopping,110.82,0
TXN002788,ACC0048,2023-07-11,BP,Transport,93.61,0
TXN002789,ACC0013,2023-08-15,Coles,Groceries,183.69,0
TXN002790,ACC0024,2023-06-18,Aldi,Groceries,51.58,0
TXN002791,ACC0042,2023-11-07,McDonalds,Dining,140.15,0
TXN002792,ACC0045,2023-07-23,Nandos,Dining,26.74,0
TXN002793,ACC0037,2023-05-21,Priceline,Healthcare,314.51,0
TXN002794,ACC0041,2023-08-30,JB Hi-Fi,Shopping,498.63,1
TXN002795,ACC0042,2023-03-30,Steam,Entertainment,239.36,0
TXN002796,ACC0040,2023-01-20,JB Hi-Fi,Shopping,187.92,0
TXN002797,ACC0009,2023-12-28,Chemist Warehouse,Healthcare,369.42,0
TXN002798,ACC0041,2023-03-03,IGA,Groceries,32.74,0
TXN002799,ACC0035,2023-06-10,Chemist Warehouse,Healthcare,53.25,0
TXN002800,ACC0002,2023-12-02,Uber Eats,Dining,308.93,0
TXN002801,ACC0038,2023-12-30,Menulog,Dining,88.76,0
TXN002802,ACC0043,2023-09-22,Priceline,Healthcare,12.01,0
TXN002803,ACC0005,2023-12-08,Steam,Entertainment,336.47,0
TXN002804,ACC0029,2023-05-17,Uber,Transport,46.56,0
TXN002805,ACC0033,2023-11-08,Aldi,Groceries,103.35,0
TXN002806,ACC0001,2023-11-22,Spotify,Entertainment,374.68,0
TXN002807,ACC0022,2023-10-15,Menulog,Dining,178.59,0
TXN002808,ACC0006,2023-10-17,Netflix,Entertainment,465.49,1
TXN002809,ACC0012,2023-04-04,Woolworths,Groceries,366.13,0
TXN002810,ACC0014,2023-03-28,McDonalds,Dining,395.42,0
TXN002811,ACC0047,2023-08-24,Priceline,Healthcare,45.23,0
TXN002812,ACC0013,2023-12-15,Shell,Transport,322.95,0
TXN002813,ACC0025,2023-03-09,Medibank,Healthcare,158.69,0
TXN002814,ACC0037,2023-04-02,Priceline,Healthcare,143.09,0
TXN002815,ACC0018,2023-04-26,Nandos,Dining,418.46,0
TXN002816,ACC0029,2023-06-01,Uber,Transport,133.38,0
TXN002817,ACC0024,2023-09-08,McDonalds,Dining,180.8,0
TXN002818,ACC0011,2023-11-20,Nandos,Dining,345.08,0
TXN002819,ACC0014,2023-03-21,IGA,Groceries,271.28,0
TXN002820,ACC0044,2023-06-27,Priceline,Healthcare,324.77,0
TXN002821,ACC0033,2023-04-17,Target,Shopping,174.38,0
TXN002822,ACC0014,2023-02-16,Telstra,Utilities,259.07,0
TXN002823,ACC0008,2023-08-28,Uber Eats,Dining,134.12,0
TXN002824,ACC0038,2023-09-01,Origin Energy,Utilities,74.21,0
TXN002825,ACC0038,2023-10-16,Menulog,Dining,192.07,0
TXN002826,ACC0023,2023-12-26,Aldi,Groceries,56.78,0
TXN002827,ACC0022,2023-03-23,JB Hi-Fi,Shopping,213.6,0
TXN002828,ACC0020,2023-04-06,McDonalds,Dining,457.01,1
TXN002829,ACC0002,2023-10-07,BP,Transport,97.15,0
TXN002830,ACC0028,2023-10-31,Steam,Entertainment,290.1,0
TXN002831,ACC0017,2023-08-31,Priceline,Healthcare,417.88,0
TXN002832,ACC0044,2023-11-04,Priceline,Healthcare,172.25,0
TXN002833,ACC0015,2023-01-21,Event Cinemas,Entertainment,485.53,1
TXN002834,ACC0018,2023-08-04,JB Hi-Fi,Shopping,215.82,0
TXN002835,ACC0033,2023-10-31,Optus,Utilities,19.13,0
TXN002836,ACC0034,2023-11-02,Shell,Transport,482.79,1
TXN002837,ACC0004,2023-03-08,Uber,Transport,333.39,0
TXN002838,ACC0030,2023-03-14,Aldi,Groceries,401.74,0
TXN002839,ACC0010,2023-08-24,Spotify,Entertainment,5.42,0
TXN002840,ACC0012,2023-06-04,Uber,Transport,157.23,0
TXN002841,ACC0016,2023-08-12,Uber,Transport,49.63,0
TXN002842,ACC0023,2023-01-03,Shell,Transport,241.29,0
TXN002843,ACC0045,2023-10-09,IGA,Groceries,344.96,0
TXN002844,ACC0030,2023-12-09,BP,Transport,191.26,0
TXN002845,ACC0021,2023-02-19,Chemist Warehouse,Healthcare,196.85,0
TXN002846,ACC0019,2023-07-24,Kmart,Shopping,387.76,0
TXN002847,ACC0005,2023-11-02,Amazon AU,Shopping,199.96,0
TXN002848,ACC0038,2023-12-09,Nandos,Dining,371.51,0
TXN002849,ACC0016,2023-11-08,Coles,Groceries,93.19,0
TXN002850,ACC0001,2023-06-24,Menulog,Dining,253.22,0
TXN002851,ACC0009,2023-02-09,Optus,Utilities,324.56,0
TXN002852,ACC0028,2023-01-23,Spotify,Entertainment,109.56,0
TXN002853,ACC0028,2023-07-16,Aldi,Groceries,328.75,0
TXN002854,ACC0031,2023-06-09,Shell,Transport,196.47,0
TXN002855,ACC0026,2023-08-04,Aldi,Groceries,93.86,0
TXN002856,ACC0006,2023-02-24,Medibank,Healthcare,235.14,0
TXN002857,ACC0001,2023-12-02,McDonalds,Dining,431.92,0
TXN002858,ACC0025,2023-03-07,Shell,Transport,289.47,0
TXN002859,ACC0043,2023-01-06,Priceline,Healthcare,245.64,0
TXN002860,ACC0017,2023-01-28,Steam,Entertainment,154.96,0
TXN002861,ACC0029,2023-03-01,Medibank,Healthcare,303.8,0
TXN002862,ACC0035,2023-08-31,Telstra,Utilities,357.45,0
TXN002863,ACC0035,2023-04-02,McDonalds,Dining,490.46,1
TXN002864,ACC0001,2023-12-12,Amazon AU,Shopping,44.6,0
TXN002865,ACC0040,2023-04-12,Menulog,Dining,259.87,0
TXN002866,ACC0019,2023-08-11,Priceline,Healthcare,29.03,0
TXN002867,ACC0004,2023-09-08,Woolworths,Groceries,232.82,0
TXN002868,ACC0044,2023-05-10,Telstra,Utilities,215.72,0
TXN002869,ACC0019,2023-10-05,McDonalds,Dining,137.28,0
TXN002870,ACC0020,2023-01-09,Nandos,Dining,226.15,0
TXN002871,ACC0047,2023-11-02,Chemist Warehouse,Healthcare,60.28,0
TXN002872,ACC0035,2023-05-08,IGA,Groceries,91.74,0
TXN002873,ACC0028,2023-03-16,Coles,Groceries,318.3,0
TXN002874,ACC0016,2023-08-23,Menulog,Dining,346.05,0
TXN002875,ACC0024,2023-01-21,Amazon AU,Shopping,42.89,0
TXN002876,ACC0041,2023-11-08,Coles,Groceries,488.54,1
TXN002877,ACC0047,2023-07-15,JB Hi-Fi,Shopping,258.75,0
TXN002878,ACC0028,2023-11-23,Aldi,Groceries,375.89,0
TXN002879,ACC0017,2023-04-05,Netflix,Entertainment,475.43,1
TXN002880,ACC0028,2023-02-10,Medibank,Healthcare,419.24,0
TXN002881,ACC0020,2023-10-20,Coles,Groceries,134.18,0
TXN002882,ACC0024,2023-12-22,Origin Energy,Utilities,400.48,0
TXN002883,ACC0028,2023-04-21,Optus,Utilities,381.56,0
TXN002884,ACC0003,2023-05-22,Uber Eats,Dining,253.27,0
TXN002885,ACC0018,2023-04-03,Optus,Utilities,340.71,0
TXN002886,ACC0027,2023-04-17,IGA,Groceries,14.27,0
TXN002887,ACC0039,2023-05-21,Chemist Warehouse,Healthcare,137.19,0
TXN002888,ACC0002,2023-02-19,Target,Shopping,114.56,0
TXN002889,ACC0019,2023-04-24,Priceline,Healthcare,36.54,0
TXN002890,ACC0038,2023-11-08,Medibank,Healthcare,414.35,0
TXN002891,ACC0036,2023-10-05,Event Cinemas,Entertainment,197.57,0
TXN002892,ACC0029,2023-06-24,Aldi,Groceries,163.22,0
TXN002893,ACC0045,2023-09-13,BP,Transport,109.27,0
TXN002894,ACC0043,2023-05-11,BP,Transport,204.45,0
TXN002895,ACC0023,2023-11-20,JB Hi-Fi,Shopping,245.84,0
TXN002896,ACC0019,2023-09-29,Coles,Groceries,187.75,0
TXN002897,ACC0002,2023-08-20,Target,Shopping,338.88,0
TXN002898,ACC0028,2023-11-16,Uber,Transport,179.06,0
TXN002899,ACC0032,2023-05-26,Netflix,Entertainment,280.44,0
TXN002900,ACC0039,2023-10-03,BP,Transport,70.19,0
TXN002901,ACC0014,2023-02-19,JB Hi-Fi,Shopping,200.9,0
TXN002902,ACC0050,2023-04-02,Aldi,Groceries,433.12,0
TXN002903,ACC0049,2023-10-09,Amazon AU,Shopping,207.22,0
TXN002904,ACC0050,2023-11-03,BP,Transport,143.05,0
TXN002905,ACC0041,2023-12-07,McDonalds,Dining,442.96,0
TXN002906,ACC0026,2023-09-15,Target,Shopping,270.14,0
TXN002907,ACC0019,2023-09-11,BP,Transport,379.63,0
TXN002908,ACC0012,2023-03-22,Amazon AU,Shopping,462.34,1
TXN002909,ACC0022,2023-01-02,Event Cinemas,Entertainment,268.67,0
TXN002910,ACC0007,2023-12-02,Amazon AU,Shopping,90.27,0
TXN002911,ACC0041,2023-08-03,Steam,Entertainment,208.1,0
TXN002912,ACC0033,2023-03-12,Coles,Groceries,306.8,0
TXN002913,ACC0016,2023-01-12,IGA,Groceries,165.89,0
TXN002914,ACC0024,2023-12-17,BP,Transport,50.03,0
TXN002915,ACC0013,2023-10-10,IGA,Groceries,258.11,0
TXN002916,ACC0016,2023-08-23,Kmart,Shopping,187.69,0
TXN002917,ACC0021,2023-12-31,BP,Transport,461.09,1
TXN002918,ACC0014,2023-02-03,Shell,Transport,447.75,0
TXN002919,ACC0039,2023-08-24,Optus,Utilities,126.3,0
TXN002920,ACC0033,2023-04-01,Spotify,Entertainment,486.54,1
TXN002921,ACC0011,2023-11-06,Chemist Warehouse,Healthcare,419.75,0
TXN002922,ACC0003,2023-02-05,BP,Transport,8.41,0
TXN002923,ACC0031,2023-07-28,Medibank,Healthcare,434.2,0
TXN002924,ACC0017,2023-02-06,Amazon AU,Shopping,392.61,0
TXN002925,ACC0039,2023-03-03,Medibank,Healthcare,359.32,0
TXN002926,ACC0047,2023-01-13,Medibank,Healthcare,222.07,0
TXN002927,ACC0047,2023-07-23,Aldi,Groceries,415.01,0
TXN002928,ACC0033,2023-07-06,JB Hi-Fi,Shopping,202.72,0
TXN002929,ACC0008,2023-08-14,Medibank,Healthcare,217.15,0
TXN002930,ACC0038,2023-05-15,Coles,Groceries,380.18,0
TXN002931,ACC0043,2023-03-28,JB Hi-Fi,Shopping,186.4,0
