transaction_id,account_id,date,merchant,category,amount,is_anomaly,year,month,month_name,week,day_of_week,quarter,risk_flag
TXN002026,ACC0037,2023-12-31,Netflix,Entertainment,270.41,0,2023,12,December,52,Sunday,4,MEDIUM
TXN002027,ACC0041,2023-02-18,Shell,Transport,301.93,0,2023,2,February,7,Saturday,1,MEDIUM
TXN002028,ACC0050,2023-12-14,Priceline,Healthcare,462.65,1,2023,12,December,50,Thursday,4,HIGH
TXN002029,ACC0049,2023-06-20,Chemist Warehouse,Healthcare,91.79,0,2023,6,June,25,Tuesday,2,LOW
TXN002030,ACC0022,2023-12-08,Priceline,Healthcare,243.65,0,2023,12,December,49,Friday,4,MEDIUM
TXN002031,ACC0048,2023-07-15,Iga,Groceries,257.96,0,2023,7,July,28,Saturday,3,MEDIUM
TXN002032,ACC0049,2023-04-30,Myki,Transport,15.5,0,2023,4,April,17,Sunday,2,LOW
TXN002033,ACC0049,2023-05-02,Aldi,Groceries,370.27,0,2023,5,May,18,Tuesday,2,MEDIUM
TXN002034,ACC0032,2023-01-31,Myki,Transport,73.09,0,2023,1,January,5,Tuesday,1,LOW
TXN002035,ACC0042,2023-03-19,Uber Eats,Dining,191.0,0,2023,3,March,11,Sunday,1,LOW
TXN002036,ACC0029,2023-11-03,Coles,Groceries,494.33,1,2023,11,November,44,Friday,4,HIGH
TXN002037,ACC0042,2023-03-10,Priceline,Healthcare,142.67,0,2023,3,March,10,Friday,1,LOW
TXN002038,ACC0027,2023-09-24,Jb Hi-Fi,Shopping,396.93,0,2023,9,September,38,Sunday,3,MEDIUM
TXN002039,ACC0047,2023-01-13,Priceline,Healthcare,118.36,0,2023,1,January,2,Friday,1,LOW
TXN002040,ACC0004,2023-05-05,Menulog,Dining,106.88,0,2023,5,May,18,Friday,2,LOW
TXN002041,ACC0015,2023-12-18,Chemist Warehouse,Healthcare,349.66,0,2023,12,December,51,Monday,4,MEDIUM
TXN002042,ACC0029,2023-09-24,Optus,Utilities,164.21,0,2023,9,September,38,Sunday,3,LOW
TXN002043,ACC0005,2023-02-03,Chemist Warehouse,Healthcare,435.58,0,2023,2,February,5,Friday,1,HIGH
TXN002044,ACC0014,2023-11-21,Myki,Transport,496.05,1,2023,11,November,47,Tuesday,4,HIGH
TXN002045,ACC0014,2023-03-30,Myki,Transport,298.35,0,2023,3,March,13,Thursday,1,MEDIUM
TXN002046,ACC0020,2023-08-07,Myki,Transport,363.87,0,2023,8,August,32,Monday,3,MEDIUM
TXN002047,ACC0039,2023-05-06,Uber,Transport,214.89,0,2023,5,May,18,Saturday,2,MEDIUM
TXN002048,ACC0041,2023-05-27,Shell,Transport,290.33,0,2023,5,May,21,Saturday,2,MEDIUM
TXN002049,ACC0024,2023-09-04,Shell,Transport,44.61,0,2023,9,September,36,Monday,3,LOW
TXN002050,ACC0028,2023-03-27,Steam,Entertainment,238.0,0,2023,3,March,13,Monday,1,MEDIUM
TXN002051,ACC0031,2023-03-21,Optus,Utilities,410.7,0,2023,3,March,12,Tuesday,1,HIGH
TXN002052,ACC0049,2023-08-07,Iga,Groceries,427.75,0,2023,8,August,32,Monday,3,HIGH
TXN002053,ACC0017,2023-10-11,Uber Eats,Dining,364.69,0,2023,10,October,41,Wednesday,4,MEDIUM
TXN002054,ACC0025,2023-06-06,Steam,Entertainment,229.53,0,2023,6,June,23,Tuesday,2,MEDIUM
TXN002055,ACC0046,2023-02-06,Optus,Utilities,169.95,0,2023,2,February,6,Monday,1,LOW
TXN002056,ACC0001,2023-03-21,Spotify,Entertainment,458.49,1,2023,3,March,12,Tuesday,1,HIGH
TXN002057,ACC0027,2023-09-09,Aldi,Groceries,205.25,0,2023,9,September,36,Saturday,3,MEDIUM
TXN002058,ACC0042,2023-07-16,Event Cinemas,Entertainment,247.33,0,2023,7,July,28,Sunday,3,MEDIUM
TXN002059,ACC0008,2023-07-29,Agl Energy,Utilities,443.07,0,2023,7,July,30,Saturday,3,HIGH
TXN002060,ACC0017,2023-04-10,Spotify,Entertainment,382.66,0,2023,4,April,15,Monday,2,MEDIUM
TXN002061,ACC0041,2023-09-18,Target,Shopping,356.02,0,2023,9,September,38,Monday,3,MEDIUM
TXN002062,ACC0025,2023-12-23,Priceline,Healthcare,33.56,0,2023,12,December,51,Saturday,4,LOW
TXN002063,ACC0024,2023-05-05,Spotify,Entertainment,241.47,0,2023,5,May,18,Friday,2,MEDIUM
TXN002064,ACC0043,2023-12-13,Medibank,Healthcare,18.99,0,2023,12,December,50,Wednesday,4,LOW
TXN002065,ACC0044,2023-05-14,Chemist Warehouse,Healthcare,304.69,0,2023,5,May,19,Sunday,2,MEDIUM
TXN002066,ACC0043,2023-05-07,Shell,Transport,303.06,0,2023,5,May,18,Sunday,2,MEDIUM
TXN002067,ACC0006,2023-01-07,Kmart,Shopping,62.78,0,2023,1,January,1,Saturday,1,LOW
TXN002068,ACC0038,2023-07-16,Medibank,Healthcare,201.85,0,2023,7,July,28,Sunday,3,MEDIUM
TXN002069,ACC0028,2023-08-05,Coles,Groceries,87.08,0,2023,8,August,31,Saturday,3,LOW
TXN002070,ACC0043,2023-09-14,Menulog,Dining,484.0,1,2023,9,September,37,Thursday,3,HIGH
TXN002071,ACC0047,2023-07-30,Event Cinemas,Entertainment,377.47,0,2023,7,July,30,Sunday,3,MEDIUM
TXN002072,ACC0050,2023-02-25,Jb Hi-Fi,Shopping,319.91,0,2023,2,February,8,Saturday,1,MEDIUM
TXN002073,ACC0014,2023-03-15,Target,Shopping,138.17,0,2023,3,March,11,Wednesday,1,LOW
TXN002074,ACC0011,2023-12-24,Priceline,Healthcare,157.51,0,2023,12,December,51,Sunday,4,LOW
TXN002075,ACC0050,2023-01-01,Amazon Au,Shopping,52.95,0,2023,1,January,52,Sunday,1,LOW
TXN002076,ACC0019,2023-09-26,Priceline,Healthcare,211.34,0,2023,9,September,39,Tuesday,3,MEDIUM
TXN002077,ACC0012,2023-03-29,Priceline,Healthcare,92.32,0,2023,3,March,13,Wednesday,1,LOW
TXN002078,ACC0033,2023-04-12,Chemist Warehouse,Healthcare,245.8,0,2023,4,April,15,Wednesday,2,MEDIUM
TXN002079,ACC0012,2023-10-18,Iga,Groceries,408.11,0,2023,10,October,42,Wednesday,4,HIGH
TXN002080,ACC0013,2023-04-04,Myki,Transport,405.54,0,2023,4,April,14,Tuesday,2,HIGH
TXN002081,ACC0040,2023-08-14,Nandos,Dining,315.28,0,2023,8,August,33,Monday,3,MEDIUM
TXN002082,ACC0025,2023-02-10,Coles,Groceries,150.1,0,2023,2,February,6,Friday,1,LOW
TXN002083,ACC0038,2023-02-02,Aldi,Groceries,174.37,0,2023,2,February,5,Thursday,1,LOW
TXN002084,ACC0007,2023-09-06,Bp,Transport,338.04,0,2023,9,September,36,Wednesday,3,MEDIUM
TXN002085,ACC0001,2023-05-17,Woolworths,Groceries,377.14,0,2023,5,May,20,Wednesday,2,MEDIUM
TXN002086,ACC0034,2023-01-22,Medibank,Healthcare,52.94,0,2023,1,January,3,Sunday,1,LOW
TXN002087,ACC0049,2023-07-12,Jb Hi-Fi,Shopping,303.48,0,2023,7,July,28,Wednesday,3,MEDIUM
TXN002088,ACC0039,2023-08-31,Nandos,Dining,379.67,0,2023,8,August,35,Thursday,3,MEDIUM
TXN002089,ACC0022,2023-07-09,Event Cinemas,Entertainment,342.52,0,2023,7,July,27,Sunday,3,MEDIUM
TXN002090,ACC0025,2023-07-04,Uber Eats,Dining,334.21,0,2023,7,July,27,Tuesday,3,MEDIUM
TXN002091,ACC0007,2023-07-02,Agl Energy,Utilities,437.17,0,2023,7,July,26,Sunday,3,HIGH
TXN002092,ACC0009,2023-12-24,Iga,Groceries,203.9,0,2023,12,December,51,Sunday,4,MEDIUM
TXN002093,ACC0045,2023-09-29,Woolworths,Groceries,143.34,0,2023,9,September,39,Friday,3,LOW
TXN002094,ACC0044,2023-07-08,Kmart,Shopping,228.7,0,2023,7,July,27,Saturday,3,MEDIUM
TXN002095,ACC0013,2023-09-21,Priceline,Healthcare,209.5,0,2023,9,September,38,Thursday,3,MEDIUM
TXN002096,ACC0003,2023-01-09,Aldi,Groceries,318.72,0,2023,1,January,2,Monday,1,MEDIUM
TXN002097,ACC0039,2023-12-14,Target,Shopping,224.93,0,2023,12,December,50,Thursday,4,MEDIUM
TXN002098,ACC0023,2023-11-10,Steam,Entertainment,398.01,0,2023,11,November,45,Friday,4,MEDIUM
TXN002099,ACC0007,2023-12-04,Steam,Entertainment,429.26,0,2023,12,December,49,Monday,4,HIGH
TXN002100,ACC0046,2023-05-31,Priceline,Healthcare,305.55,0,2023,5,May,22,Wednesday,2,MEDIUM
TXN002101,ACC0006,2023-03-07,Myki,Transport,251.47,0,2023,3,March,10,Tuesday,1,MEDIUM
TXN002102,ACC0008,2023-03-28,Nandos,Dining,448.72,0,2023,3,March,13,Tuesday,1,HIGH
TXN002103,ACC0049,2023-05-05,Spotify,Entertainment,109.76,0,2023,5,May,18,Friday,2,LOW
TXN002104,ACC0046,2023-02-15,Medibank,Healthcare,57.21,0,2023,2,February,7,Wednesday,1,LOW
TXN002105,ACC0050,2023-06-17,Coles,Groceries,451.81,1,2023,6,June,24,Saturday,2,HIGH
TXN002106,ACC0043,2023-05-12,Uber Eats,Dining,334.64,0,2023,5,May,19,Friday,2,MEDIUM
TXN002107,ACC0032,2023-10-01,Coles,Groceries,318.61,0,2023,10,October,39,Sunday,4,MEDIUM
TXN002108,ACC0050,2023-04-25,Aldi,Groceries,466.23,1,2023,4,April,17,Tuesday,2,HIGH
TXN002109,ACC0046,2023-11-26,Agl Energy,Utilities,174.9,0,2023,11,November,47,Sunday,4,LOW
TXN002110,ACC0036,2023-07-15,Medibank,Healthcare,328.69,0,2023,7,July,28,Saturday,3,MEDIUM
TXN002111,ACC0008,2023-04-30,Amazon Au,Shopping,115.66,0,2023,4,April,17,Sunday,2,LOW
TXN002112,ACC0048,2023-02-27,Mcdonalds,Dining,49.12,0,2023,2,February,9,Monday,1,LOW
TXN002113,ACC0009,2023-03-01,Origin Energy,Utilities,288.56,0,2023,3,March,9,Wednesday,1,MEDIUM
TXN002114,ACC0001,2023-07-14,Target,Shopping,290.57,0,2023,7,July,28,Friday,3,MEDIUM
TXN002115,ACC0025,2023-10-30,Mcdonalds,Dining,270.12,0,2023,10,October,44,Monday,4,MEDIUM
TXN002116,ACC0009,2023-07-06,Event Cinemas,Entertainment,399.77,0,2023,7,July,27,Thursday,3,MEDIUM
TXN002117,ACC0035,2023-02-24,Origin Energy,Utilities,200.68,0,2023,2,February,8,Friday,1,MEDIUM
TXN002118,ACC0019,2023-06-11,Amazon Au,Shopping,76.63,0,2023,6,June,23,Sunday,2,LOW
TXN002119,ACC0010,2023-09-13,Kmart,Shopping,341.59,0,2023,9,September,37,Wednesday,3,MEDIUM
TXN002120,ACC0045,2023-03-16,Telstra,Utilities,374.79,0,2023,3,March,11,Thursday,1,MEDIUM
TXN002121,ACC0045,2023-06-08,Aldi,Groceries,253.68,0,2023,6,June,23,Thursday,2,MEDIUM
TXN002122,ACC0041,2023-12-28,Aldi,Groceries,289.12,0,2023,12,December,52,Thursday,4,MEDIUM
TXN002123,ACC0025,2023-09-11,Kmart,Shopping,149.29,0,2023,9,September,37,Monday,3,LOW
TXN002124,ACC0014,2023-03-20,Aldi,Groceries,414.8,0,2023,3,March,12,Monday,1,HIGH
TXN002125,ACC0050,2023-12-25,Kmart,Shopping,369.18,0,2023,12,December,52,Monday,4,MEDIUM
TXN002126,ACC0043,2023-07-20,Bp,Transport,153.06,0,2023,7,July,29,Thursday,3,LOW
TXN002127,ACC0022,2023-01-12,Kmart,Shopping,276.23,0,2023,1,January,2,Thursday,1,MEDIUM
TXN002128,ACC0026,2023-06-28,Steam,Entertainment,380.07,0,2023,6,June,26,Wednesday,2,MEDIUM
TXN002129,ACC0013,2023-05-25,Aldi,Groceries,349.71,0,2023,5,May,21,Thursday,2,MEDIUM
TXN002130,ACC0021,2023-07-21,Medibank,Healthcare,53.17,0,2023,7,July,29,Friday,3,LOW
TXN002131,ACC0042,2023-12-30,Jb Hi-Fi,Shopping,155.52,0,2023,12,December,52,Saturday,4,LOW
TXN002132,ACC0019,2023-08-15,Uber,Transport,349.5,0,2023,8,August,33,Tuesday,3,MEDIUM
TXN002133,ACC0013,2023-04-22,Uber,Transport,403.16,0,2023,4,April,16,Saturday,2,HIGH
TXN002134,ACC0037,2023-01-05,Medibank,Healthcare,184.3,0,2023,1,January,1,Thursday,1,LOW
TXN002135,ACC0028,2023-07-12,Coles,Groceries,475.45,1,2023,7,July,28,Wednesday,3,HIGH
TXN002136,ACC0031,2023-01-29,Chemist Warehouse,Healthcare,52.54,0,2023,1,January,4,Sunday,1,LOW
TXN002137,ACC0042,2023-03-02,Myki,Transport,490.24,1,2023,3,March,9,Thursday,1,HIGH
TXN002138,ACC0026,2023-03-18,Nandos,Dining,315.35,0,2023,3,March,11,Saturday,1,MEDIUM
TXN002139,ACC0032,2023-03-02,Myki,Transport,124.22,0,2023,3,March,9,Thursday,1,LOW
TXN002140,ACC0050,2023-12-01,Uber Eats,Dining,373.87,0,2023,12,December,48,Friday,4,MEDIUM
TXN002141,ACC0030,2023-12-04,Medibank,Healthcare,49.36,0,2023,12,December,49,Monday,4,LOW
TXN002142,ACC0029,2023-05-21,Amazon Au,Shopping,318.01,0,2023,5,May,20,Sunday,2,MEDIUM
TXN002143,ACC0008,2023-03-03,Mcdonalds,Dining,62.73,0,2023,3,March,9,Friday,1,LOW
TXN002144,ACC0037,2023-01-12,Spotify,Entertainment,295.49,0,2023,1,January,2,Thursday,1,MEDIUM
TXN002145,ACC0038,2023-12-22,Event Cinemas,Entertainment,373.95,0,2023,12,December,51,Friday,4,MEDIUM
TXN002146,ACC0045,2023-09-05,Bp,Transport,499.98,1,2023,9,September,36,Tuesday,3,HIGH
TXN002147,ACC0021,2023-10-20,Event Cinemas,Entertainment,66.99,0,2023,10,October,42,Friday,4,LOW
TXN002148,ACC0002,2023-07-27,Coles,Groceries,407.37,0,2023,7,July,30,Thursday,3,HIGH
TXN002149,ACC0038,2023-02-02,Steam,Entertainment,261.86,0,2023,2,February,5,Thursday,1,MEDIUM
TXN002150,ACC0008,2023-04-17,Agl Energy,Utilities,483.01,1,2023,4,April,16,Monday,2,HIGH
TXN002151,ACC0021,2023-01-03,Uber,Transport,279.59,0,2023,1,January,1,Tuesday,1,MEDIUM
TXN002152,ACC0042,2023-03-07,Woolworths,Groceries,289.67,0,2023,3,March,10,Tuesday,1,MEDIUM
TXN002153,ACC0049,2023-10-15,Myki,Transport,132.1,0,2023,10,October,41,Sunday,4,LOW
TXN002154,ACC0024,2023-03-05,Woolworths,Groceries,255.54,0,2023,3,March,9,Sunday,1,MEDIUM
TXN002155,ACC0043,2023-08-05,Origin Energy,Utilities,488.67,1,2023,8,August,31,Saturday,3,HIGH
TXN002156,ACC0034,2023-06-03,Coles,Groceries,27.85,0,2023,6,June,22,Saturday,2,LOW
TXN002157,ACC0009,2023-12-04,Target,Shopping,269.38,0,2023,12,December,49,Monday,4,MEDIUM
TXN002158,ACC0023,2023-12-22,Optus,Utilities,159.9,0,2023,12,December,51,Friday,4,LOW
TXN002159,ACC0003,2023-12-19,Origin Energy,Utilities,54.01,0,2023,12,December,51,Tuesday,4,LOW
TXN002160,ACC0014,2023-04-07,Myki,Transport,75.13,0,2023,4,April,14,Friday,2,LOW
TXN002161,ACC0009,2023-10-30,Uber,Transport,182.74,0,2023,10,October,44,Monday,4,LOW
TXN002162,ACC0017,2023-08-05,Medibank,Healthcare,41.81,0,2023,8,August,31,Saturday,3,LOW
TXN002163,ACC0026,2023-11-29,Nandos,Dining,452.31,1,2023,11,November,48,Wednesday,4,HIGH
TXN002164,ACC0045,2023-05-11,Netflix,Entertainment,339.88,0,2023,5,May,19,Thursday,2,MEDIUM
TXN002165,ACC0018,2023-02-06,Uber,Transport,316.64,0,2023,2,February,6,Monday,1,MEDIUM
TXN002166,ACC0024,2023-11-27,Medibank,Healthcare,100.35,0,2023,11,November,48,Monday,4,LOW
TXN002167,ACC0021,2023-08-03,Origin Energy,Utilities,411.68,0,2023,8,August,31,Thursday,3,HIGH
TXN002168,ACC0039,2023-07-14,Amazon Au,Shopping,17.83,0,2023,7,July,28,Friday,3,LOW
TXN002169,ACC0008,2023-05-19,Myki,Transport,66.69,0,2023,5,May,20,Friday,2,LOW
TXN002170,ACC0041,2023-07-28,Medibank,Healthcare,37.65,0,2023,7,July,30,Friday,3,LOW
TXN002171,ACC0010,2023-06-20,Aldi,Groceries,390.15,0,2023,6,June,25,Tuesday,2,MEDIUM
TXN002172,ACC0025,2023-05-21,Kmart,Shopping,9.88,0,2023,5,May,20,Sunday,2,LOW
TXN002173,ACC0008,2023-02-23,Bp,Transport,392.45,0,2023,2,February,8,Thursday,1,MEDIUM
TXN002174,ACC0032,2023-10-29,Shell,Transport,411.56,0,2023,10,October,43,Sunday,4,HIGH
TXN002175,ACC0019,2023-12-25,Aldi,Groceries,288.22,0,2023,12,December,52,Monday,4,MEDIUM
TXN002176,ACC0004,2023-11-08,Telstra,Utilities,54.04,0,2023,11,November,45,Wednesday,4,LOW
TXN002177,ACC0048,2023-07-19,Shell,Transport,94.43,0,2023,7,July,29,Wednesday,3,LOW
TXN002178,ACC0026,2023-10-10,Medibank,Healthcare,299.34,0,2023,10,October,41,Tuesday,4,MEDIUM
TXN002179,ACC0033,2023-05-13,Spotify,Entertainment,9.7,0,2023,5,May,19,Saturday,2,LOW
TXN002180,ACC0025,2023-12-03,Chemist Warehouse,Healthcare,67.55,0,2023,12,December,48,Sunday,4,LOW
TXN002181,ACC0041,2023-01-28,Telstra,Utilities,459.63,1,2023,1,January,4,Saturday,1,HIGH
TXN002182,ACC0046,2023-12-14,Uber Eats,Dining,306.31,0,2023,12,December,50,Thursday,4,MEDIUM
TXN002183,ACC0030,2023-08-13,Spotify,Entertainment,493.19,1,2023,8,August,32,Sunday,3,HIGH
TXN002184,ACC0034,2023-05-22,Telstra,Utilities,476.55,1,2023,5,May,21,Monday,2,HIGH
TXN002185,ACC0006,2023-06-06,Chemist Warehouse,Healthcare,319.64,0,2023,6,June,23,Tuesday,2,MEDIUM
TXN002186,ACC0041,2023-06-10,Nandos,Dining,423.4,0,2023,6,June,23,Saturday,2,HIGH
TXN002187,ACC0011,2023-05-03,Woolworths,Groceries,472.71,1,2023,5,May,18,Wednesday,2,HIGH
TXN002188,ACC0036,2023-02-13,Agl Energy,Utilities,372.99,0,2023,2,February,7,Monday,1,MEDIUM
TXN002189,ACC0047,2023-08-06,Netflix,Entertainment,340.13,0,2023,8,August,31,Sunday,3,MEDIUM
TXN002190,ACC0044,2023-09-12,Bp,Transport,259.93,0,2023,9,September,37,Tuesday,3,MEDIUM
TXN002191,ACC0013,2023-07-27,Agl Energy,Utilities,11.88,0,2023,7,July,30,Thursday,3,LOW
TXN002192,ACC0048,2023-08-06,Jb Hi-Fi,Shopping,352.78,0,2023,8,August,31,Sunday,3,MEDIUM
TXN002193,ACC0034,2023-12-05,Uber Eats,Dining,475.68,1,2023,12,December,49,Tuesday,4,HIGH
TXN002194,ACC0011,2023-01-22,Medibank,Healthcare,305.65,0,2023,1,January,3,Sunday,1,MEDIUM
TXN002195,ACC0024,2023-04-26,Medibank,Healthcare,91.53,0,2023,4,April,17,Wednesday,2,LOW
TXN002196,ACC0004,2023-09-21,Kmart,Shopping,179.88,0,2023,9,September,38,Thursday,3,LOW
TXN002197,ACC0008,2023-07-14,Steam,Entertainment,89.39,0,2023,7,July,28,Friday,3,LOW
TXN002198,ACC0008,2023-10-04,Uber Eats,Dining,426.13,0,2023,10,October,40,Wednesday,4,HIGH
TXN002199,ACC0014,2023-09-05,Menulog,Dining,150.3,0,2023,9,September,36,Tuesday,3,LOW
TXN002200,ACC0042,2023-04-22,Iga,Groceries,461.91,1,2023,4,April,16,Saturday,2,HIGH
TXN002201,ACC0032,2023-08-26,Agl Energy,Utilities,446.78,0,2023,8,August,34,Saturday,3,HIGH
TXN002202,ACC0022,2023-01-04,Aldi,Groceries,309.69,0,2023,1,January,1,Wednesday,1,MEDIUM
TXN002203,ACC0047,2023-02-24,Menulog,Dining,7.55,0,2023,2,February,8,Friday,1,LOW
TXN002204,ACC0028,2023-07-01,Bp,Transport,9.39,0,2023,7,July,26,Saturday,3,LOW
TXN002205,ACC0010,2023-02-13,Spotify,Entertainment,266.9,0,2023,2,February,7,Monday,1,MEDIUM
TXN002206,ACC0050,2023-09-07,Netflix,Entertainment,8.42,0,2023,9,September,36,Thursday,3,LOW
TXN002207,ACC0024,2023-04-26,Priceline,Healthcare,238.0,0,2023,4,April,17,Wednesday,2,MEDIUM
TXN002208,ACC0035,2023-08-08,Menulog,Dining,446.64,0,2023,8,August,32,Tuesday,3,HIGH
TXN002209,ACC0043,2023-02-25,Target,Shopping,494.74,1,2023,2,February,8,Saturday,1,HIGH
TXN002210,ACC0048,2023-03-24,Amazon Au,Shopping,74.24,0,2023,3,March,12,Friday,1,LOW
TXN002211,ACC0046,2023-07-03,Netflix,Entertainment,442.37,0,2023,7,July,27,Monday,3,HIGH
TXN002212,ACC0009,2023-04-08,Myki,Transport,146.03,0,2023,4,April,14,Saturday,2,LOW
TXN002213,ACC0011,2023-06-19,Steam,Entertainment,450.99,1,2023,6,June,25,Monday,2,HIGH
TXN002214,ACC0018,2023-09-03,Chemist Warehouse,Healthcare,480.05,1,2023,9,September,35,Sunday,3,HIGH
TXN002215,ACC0044,2023-09-08,Iga,Groceries,277.31,0,2023,9,September,36,Friday,3,MEDIUM
TXN002216,ACC0050,2023-06-16,Chemist Warehouse,Healthcare,376.79,0,2023,6,June,24,Friday,2,MEDIUM
TXN002217,ACC0007,2023-03-09,Steam,Entertainment,59.32,0,2023,3,March,10,Thursday,1,LOW
TXN002218,ACC0033,2023-03-06,Jb Hi-Fi,Shopping,81.99,0,2023,3,March,10,Monday,1,LOW
TXN002219,ACC0022,2023-01-27,Coles,Groceries,340.76,0,2023,1,January,4,Friday,1,MEDIUM
TXN002220,ACC0019,2023-08-11,Netflix,Entertainment,242.7,0,2023,8,August,32,Friday,3,MEDIUM
TXN002221,ACC0010,2023-08-08,Netflix,Entertainment,127.63,0,2023,8,August,32,Tuesday,3,LOW
TXN002222,ACC0050,2023-04-06,Medibank,Healthcare,128.49,0,2023,4,April,14,Thursday,2,LOW
TXN002223,ACC0028,2023-12-25,Aldi,Groceries,127.44,0,2023,12,December,52,Monday,4,LOW
TXN002224,ACC0007,2023-12-28,Bp,Transport,392.44,0,2023,12,December,52,Thursday,4,MEDIUM
TXN002225,ACC0013,2023-09-15,Medibank,Healthcare,307.49,0,2023,9,September,37,Friday,3,MEDIUM
TXN002226,ACC0026,2023-04-28,Kmart,Shopping,64.63,0,2023,4,April,17,Friday,2,LOW
TXN002227,ACC0028,2023-04-09,Aldi,Groceries,464.9,1,2023,4,April,14,Sunday,2,HIGH
TXN002228,ACC0025,2023-02-16,Coles,Groceries,432.85,0,2023,2,February,7,Thursday,1,HIGH
TXN002229,ACC0015,2023-12-25,Event Cinemas,Entertainment,318.49,0,2023,12,December,52,Monday,4,MEDIUM
TXN002230,ACC0033,2023-08-07,Shell,Transport,242.2,0,2023,8,August,32,Monday,3,MEDIUM
TXN002231,ACC0024,2023-06-05,Netflix,Entertainment,59.48,0,2023,6,June,23,Monday,2,LOW
TXN002232,ACC0021,2023-12-31,Menulog,Dining,211.95,0,2023,12,December,52,Sunday,4,MEDIUM
TXN002233,ACC0043,2023-01-21,Coles,Groceries,5.27,0,2023,1,January,3,Saturday,1,LOW
TXN002234,ACC0018,2023-04-19,Priceline,Healthcare,146.23,0,2023,4,April,16,Wednesday,2,LOW
TXN002235,ACC0032,2023-08-09,Agl Energy,Utilities,96.5,0,2023,8,August,32,Wednesday,3,LOW
TXN002236,ACC0043,2023-06-05,Menulog,Dining,60.21,0,2023,6,June,23,Monday,2,LOW
TXN002237,ACC0024,2023-06-19,Coles,Groceries,183.48,0,2023,6,June,25,Monday,2,LOW
TXN002238,ACC0016,2023-09-28,Medibank,Healthcare,304.33,0,2023,9,September,39,Thursday,3,MEDIUM
TXN002239,ACC0006,2023-04-18,Priceline,Healthcare,294.24,0,2023,4,April,16,Tuesday,2,MEDIUM
TXN002240,ACC0008,2023-11-19,Coles,Groceries,372.58,0,2023,11,November,46,Sunday,4,MEDIUM
TXN002241,ACC0007,2023-04-09,Coles,Groceries,353.81,0,2023,4,April,14,Sunday,2,MEDIUM
TXN002242,ACC0049,2023-06-04,Aldi,Groceries,364.05,0,2023,6,June,22,Sunday,2,MEDIUM
TXN002243,ACC0027,2023-01-23,Uber,Transport,68.28,0,2023,1,January,4,Monday,1,LOW
TXN002244,ACC0024,2023-10-14,Telstra,Utilities,487.69,1,2023,10,October,41,Saturday,4,HIGH
TXN002245,ACC0027,2023-08-12,Netflix,Entertainment,38.52,0,2023,8,August,32,Saturday,3,LOW
TXN002246,ACC0045,2023-03-27,Agl Energy,Utilities,301.58,0,2023,3,March,13,Monday,1,MEDIUM
TXN002247,ACC0004,2023-01-24,Shell,Transport,478.12,1,2023,1,January,4,Tuesday,1,HIGH
TXN002248,ACC0035,2023-07-23,Kmart,Shopping,250.04,0,2023,7,July,29,Sunday,3,MEDIUM
TXN002249,ACC0033,2023-03-26,Jb Hi-Fi,Shopping,221.68,0,2023,3,March,12,Sunday,1,MEDIUM
TXN002250,ACC0014,2023-07-25,Steam,Entertainment,305.57,0,2023,7,July,30,Tuesday,3,MEDIUM
TXN002251,ACC0038,2023-03-23,Myki,Transport,288.09,0,2023,3,March,12,Thursday,1,MEDIUM
TXN002252,ACC0046,2023-09-20,Chemist Warehouse,Healthcare,230.44,0,2023,9,September,38,Wednesday,3,MEDIUM
TXN002253,ACC0015,2023-05-13,Medibank,Healthcare,155.19,0,2023,5,May,19,Saturday,2,LOW
TXN002254,ACC0015,2023-10-10,Menulog,Dining,63.96,0,2023,10,October,41,Tuesday,4,LOW
TXN002255,ACC0010,2023-05-30,Coles,Groceries,24.35,0,2023,5,May,22,Tuesday,2,LOW
TXN002256,ACC0004,2023-05-19,Uber Eats,Dining,437.32,0,2023,5,May,20,Friday,2,HIGH
TXN002257,ACC0001,2023-04-18,Chemist Warehouse,Healthcare,269.62,0,2023,4,April,16,Tuesday,2,MEDIUM
TXN002258,ACC0024,2023-11-20,Priceline,Healthcare,304.55,0,2023,11,November,47,Monday,4,MEDIUM
TXN002259,ACC0017,2023-12-28,Mcdonalds,Dining,442.57,0,2023,12,December,52,Thursday,4,HIGH
TXN002260,ACC0019,2023-07-29,Chemist Warehouse,Healthcare,449.68,0,2023,7,July,30,Saturday,3,HIGH
TXN002261,ACC0023,2023-11-17,Mcdonalds,Dining,408.88,0,2023,11,November,46,Friday,4,HIGH
TXN002262,ACC0002,2023-04-01,Shell,Transport,131.71,0,2023,4,April,13,Saturday,2,LOW
TXN002263,ACC0042,2023-12-19,Agl Energy,Utilities,194.08,0,2023,12,December,51,Tuesday,4,LOW
TXN002264,ACC0018,2023-08-15,Uber Eats,Dining,114.22,0,2023,8,August,33,Tuesday,3,LOW
TXN002265,ACC0047,2023-03-21,Bp,Transport,225.8,0,2023,3,March,12,Tuesday,1,MEDIUM
TXN002266,ACC0031,2023-07-08,Priceline,Healthcare,78.43,0,2023,7,July,27,Saturday,3,LOW
TXN002267,ACC0012,2023-04-03,Iga,Groceries,232.4,0,2023,4,April,14,Monday,2,MEDIUM
TXN002268,ACC0002,2023-04-03,Bp,Transport,325.54,0,2023,4,April,14,Monday,2,MEDIUM
TXN002269,ACC0044,2023-04-01,Uber Eats,Dining,409.66,0,2023,4,April,13,Saturday,2,HIGH
